player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Vontaze Burfict,/players/B/BurfVo00.htm,1,0,3,0,1,0,0,0,0,0,0,0
Darqueze Dennard,/players/D/DennDa00.htm,0,0,0,0,6,1,0,0,0,0,0,0
George Iloka,/players/I/IlokGe00.htm,0,1,0,0,1,0,0,0,0,0,0,0
Dre Kirkpatrick,/players/K/KirkDr00.htm,2,1,0,1,0,0,1,0,0,0,0,0
Vincent Rey,/players/R/ReyxVi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Josh Shaw,/players/S/ShawJo00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Nick Vigil,/players/V/VigiNi00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Shawn Williams,/players/W/WillSh02.htm,1,0,1,0,0,0,0,0,0,0,0,0
Chris Harris,/players/H/HarrCh01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,1,0,1,0,0,0,0,0,0,0,0,0
Will Parks,/players/P/ParkWi01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Domata Peko,/players/P/PekoDo20.htm,0,0,1,0,1,0,0,0,0,0,0,0
Bradley Roby,/players/R/RobyBr00.htm,0,0,0,0,1,1,0,0,0,0,0,0
Justin Simmons,/players/S/SimmJu00.htm,1,0,0,0,0,0,0,0,0,0,1,0
Darian Stewart,/players/S/StewDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Aqib Talib,/players/T/TaliAq99.htm,3,1,0,0,0,0,0,0,0,0,0,0
