player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Prince Amukamara,/players/A/AmukPr00.htm,0,0,0,0,4,1,0,0,0,0,0,0
Jonathan Bullard,/players/B/BullJo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Deon Bush,/players/B/BushDe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Bryce Callahan,/players/C/CallBr00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Kyle Fuller,/players/F/FullKy00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Lamarr Houston,/players/H/HousLa99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Eddie Jackson,/players/J/JackEd01.htm,3,0,0,0,0,0,1,0,0,0,0,0
Nick Kwiatkoski,/players/K/KwiaNi00.htm,2,0,1,0,1,0,0,0,0,0,0,0
Pernell McPhee,/players/M/McPhPe00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Chris Prosinski,/players/P/ProsCh00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Danny Trevathan,/players/T/TrevDa00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Jarrad Davis,/players/D/DaviJa01.htm,2,0,1,0,0,0,0,0,0,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,0,0,1,0,1,1,0,0,0,0,0,0
D.J. Hayden,/players/H/HaydDJ00.htm,1,0,0,1,3,0,0,0,1,0,0,0
Nevin Lawson,/players/L/LawsNe00.htm,0,0,0,0,0,1,0,0,1,0,1,0
Glover Quin,/players/Q/QuinGl99.htm,0,0,1,0,2,0,0,0,0,0,0,0
Jalen Reeves-Maybin,/players/R/ReevJa00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Darius Slay,/players/S/SlayDa00.htm,2,1,0,0,1,0,0,0,1,0,0,0
Teez Tabor,/players/T/TaboTe00.htm,1,0,2,0,1,0,0,0,0,0,0,0
Tahir Whitehead,/players/W/WhitTa00.htm,0,0,1,0,4,0,0,0,0,0,1,0
