player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
A.J. Bouye,/players/B/BouyA.00.htm,0,1,0,0,4,0,0,0,0,0,0,0
Barry Church,/players/C/ChurBa99.htm,1,0,1,0,1,0,0,0,0,0,0,0
Aaron Colvin,/players/C/ColvAa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,1,1,3,0,0,0,0,0,0,0,0,0
Myles Jack,/players/J/JackMy00.htm,3,0,1,0,2,0,0,0,0,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,3,1,0,0,0,0,0,1,0,1,0,0
Telvin Smith,/players/S/SmitTe01.htm,1,0,0,0,0,1,0,0,0,0,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,0,1,0,0,1,0,0,0,0,0,0,0
Andre Hal,/players/H/HalxAn00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kareem Jackson,/players/J/JackKa99.htm,0,0,1,0,2,0,0,0,0,0,0,0
Kevin Johnson,/players/J/JohnKe04.htm,0,0,1,0,1,0,0,0,0,0,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Whitney Mercilus,/players/M/MercWh00.htm,1,0,0,0,0,0,0,0,0,0,0,0
D.J. Reader,/players/R/ReadD.00.htm,0,0,0,0,1,0,0,0,0,0,0,0
