player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Mark Barron,/players/B/BarrMa00.htm,2,0,1,0,2,1,0,0,1,0,0,0
Connor Barwin,/players/B/BarwCo99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Marqui Christian,/players/C/ChriMa00.htm,1,0,0,0,0,0,0,0,0,0,1,0
Blake Countess,/players/C/CounBl00.htm,1,0,0,0,0,0,0,0,0,0,0,0
John Johnson,/players/J/JohnJo10.htm,1,0,1,0,1,0,0,0,1,0,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,1,0,1,0,1,0,0,0,0,0,0,0
Lamarcus Joyner,/players/J/JoynLa00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Alec Ogletree,/players/O/OgleAl00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,1,0,1,1,0,0,0,0,0,0,0,0
Kayvon Webster,/players/W/WebsKa00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Jay Bromley,/players/B/BromJa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Ross Cockrell,/players/C/CockRo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Landon Collins,/players/C/CollLa00.htm,0,0,1,0,0,0,1,0,0,0,0,0
Calvin Munson,/players/M/MunsCa00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Dominique Rodgers-Cromartie,/players/R/RodgDo99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Darian Thompson,/players/T/ThomDa05.htm,0,0,0,0,1,0,1,0,0,0,0,0
