player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Mark Barron,/players/B/BarrMa00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Cody Davis,/players/D/DaviCo02.htm,1,0,0,0,0,0,0,0,0,0,0,0
John Johnson,/players/J/JohnJo10.htm,1,0,0,0,0,0,0,0,1,0,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,0,0,2,0,0,0,1,0,0,1,0,0
Alec Ogletree,/players/O/OgleAl00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kayvon Webster,/players/W/WebsKa00.htm,2,0,0,0,1,0,0,1,0,0,0,0
Anthony Brown,/players/B/BrowAn02.htm,3,0,0,0,0,0,0,1,1,0,0,0
Justin Durant,/players/D/DuraJu99.htm,1,0,0,0,0,0,1,0,0,0,0,0
Kavon Frazier,/players/F/FrazKa00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Jeff Heath,/players/H/HeatJe00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Byron Jones,/players/J/JoneBy00.htm,2,0,0,1,0,0,0,0,0,0,0,0
Jourdan Lewis,/players/L/LewiJo01.htm,0,0,0,0,0,0,0,0,1,0,0,0
Stephen Paea,/players/P/PaeaSt00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Orlando Scandrick,/players/S/ScanOr99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jaylon Smith,/players/S/SmitJa05.htm,2,0,2,0,1,0,0,0,0,0,0,0
Xavier Woods,/players/W/WoodXa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
