player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jonathan Bostic,/players/B/BostJo00.htm,0,0,4,0,1,0,0,0,0,0,0,0
Darius Butler,/players/B/ButlDa99.htm,0,0,0,0,0,0,0,0,0,0,1,0
Vontae Davis,/players/D/DaviVo99.htm,0,0,0,0,2,0,1,0,2,0,0,0
Matthias Farley,/players/F/FarlMa00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Nate Hairston,/players/H/HairNa00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Rashaan Melvin,/players/M/MelvRa00.htm,1,0,1,0,1,0,0,1,0,0,0,0
Antonio Morrison,/players/M/MorrAn01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jabaal Sheard,/players/S/SheaJa00.htm,0,0,0,0,0,0,0,0,0,0,1,0
Kam Chancellor,/players/C/ChanKa99.htm,0,0,2,0,0,0,0,0,0,0,0,0
Frank Clark,/players/C/ClarFr01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Justin Coleman,/players/C/ColeJu01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,1,0,0,0,2,1,0,0,1,0,0,0
Richard Sherman,/players/S/SherRi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Earl Thomas,/players/T/ThomEa99.htm,2,0,1,0,2,0,0,0,1,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Michael Wilhoite,/players/W/WilhMi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,0,0,0,0,1,0,0,0,0,0,0,0
