player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Joey Bosa,/players/B/BosaJo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Tre Boston,/players/B/BostTr00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jatavis Brown,/players/B/BrowJa05.htm,2,0,2,0,1,0,0,0,0,0,0,0
Casey Hayward,/players/H/HaywCa00.htm,2,1,0,0,0,0,0,0,0,0,0,0
Melvin Ingram,/players/I/IngrMe00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Rayshawn Jenkins,/players/J/JenkRa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Desmond King,/players/K/KingDe01.htm,1,0,0,0,2,0,0,0,0,0,0,0
Adrian Phillips,/players/P/PhilAd00.htm,1,0,1,0,2,0,0,0,0,0,0,0
Trevor Williams,/players/W/WillTr05.htm,0,0,1,0,0,0,0,0,0,0,0,0
Derrick Johnson,/players/J/JohnDe25.htm,1,0,3,0,0,0,0,0,0,0,0,0
Bennie Logan,/players/L/LogaBe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Terrance Mitchell,/players/M/MitcTe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Eric Murray,/players/M/MurrEr00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Steven Nelson,/players/N/NelsSt01.htm,0,0,2,0,1,0,0,0,0,0,0,0
Ron Parker,/players/P/ParkRo01.htm,0,0,0,0,1,0,0,1,0,0,0,0
Marcus Peters,/players/P/PeteMa00.htm,2,0,0,0,0,0,0,0,0,1,0,0
Kevin Pierre-Louis,/players/P/PierKe00.htm,2,0,0,0,0,1,0,0,0,0,0,0
Darrelle Revis,/players/R/ReviDa99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Daniel Sorensen,/players/S/SoreDa01.htm,0,0,0,0,2,0,0,0,0,0,0,0
