player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Ray-Ray Armstrong,/players/A/ArmsRa01.htm,1,0,0,0,2,0,0,0,0,0,0,0
NaVorro Bowman,/players/B/BowmNa99.htm,1,0,1,0,0,0,0,0,0,0,0,0
Dontae Johnson,/players/J/JohnDo02.htm,1,0,1,0,1,0,0,0,0,0,0,0
D.J. Jones,/players/J/JoneD.01.htm,1,0,0,0,0,1,0,0,0,0,0,0
Eric Reid,/players/R/ReidEr00.htm,2,0,1,0,2,0,0,0,0,0,0,0
Rashard Robinson,/players/R/RobiRa00.htm,1,0,0,0,2,0,1,0,0,0,0,0
Jaquiski Tartt,/players/T/TartJa00.htm,0,0,1,0,0,1,0,0,0,0,0,0
Jimmie Ward,/players/W/WardJi01.htm,0,0,0,0,2,0,0,0,0,1,0,0
K'Waun Williams,/players/W/WillKW00.htm,3,0,0,1,1,0,1,0,0,0,0,0
Kam Chancellor,/players/C/ChanKa99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Lane,/players/L/LaneJe00.htm,0,0,0,0,3,0,0,0,0,0,0,0
Jarran Reed,/players/R/ReedJa02.htm,0,0,0,0,1,0,0,0,0,0,0,0
Sheldon Richardson,/players/R/RichSh00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Richard Sherman,/players/S/SherRi00.htm,3,0,1,0,0,0,0,0,0,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,1,0,2,1,0,0,0,0,0,0,0,0
Michael Wilhoite,/players/W/WilhMi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,3,0,0,1,0,0,0,0,0,0,0,0
