player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Budda Baker,/players/B/BakeBu00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Justin Bethel,/players/B/BethJu00.htm,1,0,0,0,3,0,0,0,0,0,0,0
Tyvon Branch,/players/B/BranTy99.htm,1,0,1,0,0,0,1,0,0,0,0,0
Deone Bucannon,/players/B/BucaDe00.htm,1,0,0,0,3,0,0,0,0,0,0,0
Karlos Dansby,/players/D/DansKa20.htm,1,0,0,0,1,0,0,0,0,0,0,0
Kareem Martin,/players/M/MartKa00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Patrick Peterson,/players/P/PetePa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nigel Bradham,/players/B/BradNi00.htm,2,0,1,0,0,0,0,0,0,0,0,0
Rasul Douglas,/players/D/DougRa00.htm,0,0,0,0,2,0,0,0,0,0,1,0
Brandon Graham,/players/G/GrahBr99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Corey Graham,/players/G/GrahCo99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kamu Grugier-Hill,/players/G/GrugKa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jordan Hicks,/players/H/HickJo00.htm,3,0,0,0,0,0,0,0,0,0,0,0
Malcolm Jenkins,/players/J/JenkMa99.htm,2,0,1,1,1,0,0,0,0,0,0,0
Mychal Kendricks,/players/K/KendMy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Rodney McLeod,/players/M/McLeRo00.htm,1,1,0,0,2,0,0,0,0,0,0,0
Jalen Mills,/players/M/MillJa02.htm,1,2,0,0,0,0,1,1,0,0,0,0
Elijah Qualls,/players/Q/QualEl00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Patrick Robinson,/players/R/RobiPa99.htm,0,0,0,0,4,1,0,0,0,0,0,0
