player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Budda Baker,/players/B/BakeBu00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Antoine Bethea,/players/B/BethAn20.htm,0,0,1,0,1,0,0,0,0,0,0,0
Justin Bethel,/players/B/BethJu00.htm,0,1,1,0,3,0,0,0,0,0,0,0
Tyvon Branch,/players/B/BranTy99.htm,1,1,1,0,0,0,0,0,0,0,0,0
Josh Bynes,/players/B/ByneJo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Karlos Dansby,/players/D/DansKa20.htm,2,0,1,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,0,0,1,0,0,1,0,0,0,0,0,0
Patrick Peterson,/players/P/PetePa00.htm,2,0,0,0,1,0,0,0,0,0,0,0
Haason Reddick,/players/R/ReddHa00.htm,3,0,0,0,0,0,0,0,0,0,0,0
Frostee Rucker,/players/R/RuckFr99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Matthias Farley,/players/F/FarlMa00.htm,0,0,1,0,1,2,0,0,0,0,1,0
Jeremiah George,/players/G/GeorJe01.htm,0,0,0,0,2,0,0,0,0,0,0,0
Nate Hairston,/players/H/HairNa00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Malik Hooker,/players/H/HookMa00.htm,0,0,0,0,1,0,0,0,0,0,1,0
Rashaan Melvin,/players/M/MelvRa00.htm,2,1,2,0,0,1,1,0,0,0,0,0
Jabaal Sheard,/players/S/SheaJa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
John Simon,/players/S/SimoJo01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Quincy Wilson,/players/W/WilsQu01.htm,0,0,0,0,1,1,0,0,0,1,0,0
