player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Shaquil Barrett,/players/B/BarrSh00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jamal Carter,/players/C/CartJa02.htm,0,0,1,0,0,0,0,0,0,0,0,0
Todd Davis,/players/D/DaviTo01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Chris Harris,/players/H/HarrCh01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,1,0,1,1,4,0,0,0,0,0,0,0
Will Parks,/players/P/ParkWi01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Bradley Roby,/players/R/RobyBr00.htm,0,0,1,0,2,1,0,0,0,0,0,0
Darian Stewart,/players/S/StewDa00.htm,0,0,0,0,0,0,0,0,1,0,0,0
Aqib Talib,/players/T/TaliAq99.htm,2,0,1,0,0,0,0,0,0,1,0,0
Dymonte Thomas,/players/T/ThomDy01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Bashaud Breeland,/players/B/BreeBa00.htm,0,0,0,0,3,1,0,0,0,0,0,0
Quinton Dunbar,/players/D/DunbQu00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Deshazor Everett,/players/E/EverDe01.htm,0,0,1,0,0,0,0,0,0,0,0,0
A.J. Francis,/players/F/FranA.00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Kendall Fuller,/players/F/FullKe00.htm,0,0,0,0,1,0,0,0,0,1,0,0
Josh Harvey-Clemons,/players/H/HarvJo01.htm,1,0,0,0,1,0,0,0,0,0,0,0
Fabian Moreau,/players/M/MoreFa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Josh Norman,/players/N/NormJo01.htm,2,0,0,0,0,0,0,0,0,0,0,0
Pete Robertson,/players/R/RobePe01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Martrell Spaight,/players/S/SpaiMa00.htm,2,0,0,1,0,0,0,0,0,0,1,0
D.J. Swearinger,/players/S/SweaDJ00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Zach Vigil,/players/V/VigiZa00.htm,3,0,5,0,1,0,0,0,0,0,0,0
