player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Mike Adams,/players/A/AdamMi21.htm,0,0,2,1,1,0,0,0,0,0,0,0
James Bradberry,/players/B/BradJa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Jairus Byrd,/players/B/ByrdJa99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Thomas Davis,/players/D/DaviTh20.htm,2,0,3,0,1,0,0,0,0,0,0,0
Colin Jones,/players/J/JoneCo01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Luke Kuechly,/players/K/KuecLu00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Kyle Love,/players/L/LoveKy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Captain Munnerlyn,/players/M/MunnCa99.htm,1,1,1,0,3,0,0,0,0,0,0,0
Shaq Thompson,/players/T/ThomSh01.htm,0,0,0,0,2,0,0,0,0,0,0,0
Daryl Worley,/players/W/WorlDa00.htm,0,0,0,0,6,0,0,0,0,0,0,0
Robert Alford,/players/A/AlfoRo00.htm,0,0,0,0,1,3,0,0,0,0,1,0
Ricardo Allen,/players/A/AlleRi00.htm,0,0,1,0,1,0,0,0,0,0,0,0
De'Vondre Campbell,/players/C/CampDe00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Deion Jones,/players/J/JoneDe01.htm,1,0,3,0,3,0,0,0,0,1,0,0
Brian Poole,/players/P/PoolBr01.htm,1,0,0,0,1,0,0,0,0,0,0,0
Desmond Trufant,/players/T/TrufDe00.htm,0,0,0,0,0,0,1,0,0,1,0,0
