player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Chris Banjo,/players/B/BanjCh00.htm,1,0,0,0,0,0,0,0,0,0,1,0
Vonn Bell,/players/B/BellVo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Rafael Bush,/players/B/BushRa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Ken Crawley,/players/C/CrawKe02.htm,1,0,0,0,0,0,0,0,0,0,0,0
De'Vante Harris,/players/H/HarrDe04.htm,0,0,2,0,0,1,0,0,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,0,0,0,0,2,0,0,0,0,0,0,0
Alex Okafor,/players/O/OkafAl00.htm,0,0,0,0,1,1,0,0,0,0,0,0
Craig Robertson,/players/R/RobeCr00.htm,0,0,3,0,1,0,0,0,0,0,0,0
Manti Te'o,/players/T/TeoxMa00.htm,0,0,3,0,0,0,0,0,0,0,0,0
P.J. Williams,/players/W/WillP.00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Lorenzo Alexander,/players/A/AlexLo99.htm,2,0,1,0,1,0,0,0,0,0,0,0
Preston Brown,/players/B/BrowPr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Ramon Humber,/players/H/HumbRa00.htm,3,0,0,0,1,0,0,0,0,0,0,0
Micah Hyde,/players/H/HydeMi00.htm,0,0,0,0,2,0,1,0,0,0,0,0
Leonard Johnson,/players/J/JohnLe03.htm,1,0,0,0,0,0,0,0,0,0,0,0
Shaq Lawson,/players/L/LawsSh00.htm,0,1,0,0,1,0,0,0,0,0,0,0
Jordan Poyer,/players/P/PoyeJo00.htm,1,0,0,0,1,0,1,0,0,0,1,0
TreDavious White,/players/W/WhitTr01.htm,1,1,0,0,0,0,0,0,0,0,0,0
Jerel Worthy,/players/W/WortJe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Shareece Wright,/players/W/WrigSh00.htm,0,0,1,0,2,0,0,0,0,0,0,0
