player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jamal Adams,/players/A/AdamJa00.htm,0,1,0,0,1,0,0,0,0,0,0,0
Terrence Brooks,/players/B/BrooTe00.htm,0,0,0,0,0,0,0,0,0,0,1,0
Morris Claiborne,/players/C/ClaiMo00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Demario Davis,/players/D/DaviDe00.htm,1,0,2,0,0,0,0,0,0,0,1,0
Jordan Jenkins,/players/J/JenkJo01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Darron Lee,/players/L/LeexDa00.htm,0,1,3,0,1,0,0,0,0,0,0,0
Josh Martin,/players/M/MartJo02.htm,0,0,0,0,1,0,0,0,0,0,0,0
Marcus Maye,/players/M/MayeMa00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Buster Skrine,/players/S/SkriBu00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Julian Stanford,/players/S/StanJu00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Lorenzo Alexander,/players/A/AlexLo99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Preston Brown,/players/B/BrowPr00.htm,1,0,1,0,0,0,0,0,0,0,0,0
E.J. Gaines,/players/G/GainE.00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Ramon Humber,/players/H/HumbRa00.htm,2,0,3,0,4,0,0,0,0,0,0,0
Micah Hyde,/players/H/HydeMi00.htm,0,0,0,0,2,0,0,0,0,0,1,0
Leonard Johnson,/players/J/JohnLe03.htm,2,0,1,0,1,0,0,0,0,0,0,0
TreDavious White,/players/W/WhitTr01.htm,0,1,2,0,1,0,0,1,0,0,0,0
Kyle Williams,/players/W/WillKy20.htm,0,0,1,0,0,0,0,0,0,0,0,0
Eddie Yarbrough,/players/Y/YarbEd01.htm,1,0,0,0,0,0,0,0,0,0,0,0
