player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Anthony Barr,/players/B/BarrAn00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Everson Griffen,/players/G/GrifEv99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Danielle Hunter,/players/H/HuntDa01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eric Kendricks,/players/K/KendEr00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Xavier Rhodes,/players/R/RhodXa00.htm,1,1,0,1,1,0,0,0,0,0,1,0
Andrew Sendejo,/players/S/SendAn00.htm,1,0,0,0,0,0,1,0,0,0,0,0
Trae Waynes,/players/W/WaynTr00.htm,1,0,0,0,2,0,0,0,1,0,0,0
James Bradberry,/players/B/BradJa00.htm,4,1,0,0,1,0,0,0,0,0,0,0
Vernon Butler,/players/B/ButlVe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kurt Coleman,/players/C/ColeKu99.htm,3,0,0,0,0,0,0,0,0,0,0,0
Thomas Davis,/players/D/DaviTh20.htm,2,0,1,0,0,0,0,0,0,0,0,0
Colin Jones,/players/J/JoneCo01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Luke Kuechly,/players/K/KuecLu00.htm,1,0,1,0,3,0,0,0,0,0,0,0
Captain Munnerlyn,/players/M/MunnCa99.htm,1,0,0,0,1,0,0,0,0,0,0,0
Daryl Worley,/players/W/WorlDa00.htm,0,0,0,0,8,0,0,0,0,0,0,0
