player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Johnson Bademosi,/players/B/BadeJo00.htm,1,0,0,0,3,0,0,0,0,0,0,0
Malcolm Butler,/players/B/ButlMa01.htm,1,0,0,0,1,0,1,2,0,0,0,0
Patrick Chung,/players/C/ChunPa99.htm,0,0,0,0,2,0,1,0,0,0,0,0
Trey Flowers,/players/F/FlowTr00.htm,0,1,0,0,2,0,0,0,0,0,0,0
Lawrence Guy,/players/G/GuyxLa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Duron Harmon,/players/H/HarmDu00.htm,0,0,0,0,1,0,0,0,1,0,0,0
Dont'a Hightower,/players/H/HighDo01.htm,1,0,1,0,1,0,0,0,0,0,0,0
Jonathan Jones,/players/J/JoneJo03.htm,1,0,0,0,0,0,1,0,0,0,0,0
Devin McCourty,/players/M/McCoDe99.htm,1,0,1,0,0,0,0,0,0,0,0,0
Jordan Richards,/players/R/RichJo00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,/players/W/WiseDe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jamal Adams,/players/A/AdamJa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
David Bass,/players/B/BassDa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Morris Claiborne,/players/C/ClaiMo00.htm,2,0,0,0,2,1,0,0,0,0,1,0
Demario Davis,/players/D/DaviDe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Darron Lee,/players/L/LeexDa00.htm,0,0,0,0,1,0,0,1,0,0,0,0
Marcus Maye,/players/M/MayeMa00.htm,0,0,1,0,0,0,1,0,0,0,0,0
Darryl Roberts,/players/R/RobeDa00.htm,0,1,1,0,0,0,0,0,1,0,0,0
Buster Skrine,/players/S/SkriBu00.htm,0,1,1,0,1,0,0,0,0,0,0,0
Muhammad Wilkerson,/players/W/WilkMu00.htm,1,0,0,0,0,0,0,0,0,0,0,0
