player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Ezekiel Ansah,/players/A/AnsaEz00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jarrad Davis,/players/D/DaviJa01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,1,0,0,0,1,0,1,0,1,0,0,0
D.J. Hayden,/players/H/HaydDJ00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nevin Lawson,/players/L/LawsNe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Glover Quin,/players/Q/QuinGl99.htm,2,0,3,0,1,0,0,0,0,0,0,0
Jalen Reeves-Maybin,/players/R/ReevJa00.htm,0,0,1,1,1,0,0,0,0,0,0,0
Darius Slay,/players/S/SlayDa00.htm,1,0,1,0,1,0,1,1,1,0,0,0
Tahir Whitehead,/players/W/WhitTa00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Kwon Alexander,/players/A/AlexKw00.htm,2,0,3,0,2,0,0,0,0,0,0,0
Robert Ayers,/players/A/AyerRo99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kendell Beckwith,/players/B/BeckKe00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Devante Bond,/players/B/BondDe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Will Clarke,/players/C/ClarWi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Chris Conte,/players/C/ContCh00.htm,0,0,2,0,0,0,0,0,1,0,0,0
Lavonte David,/players/D/DaviLa00.htm,1,0,7,0,2,0,0,0,0,0,0,0
Justin Evans,/players/E/EvanJu00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Brent Grimes,/players/G/GrimBr20.htm,2,0,0,0,0,0,0,0,0,0,0,0
Robert McClain,/players/M/McClRo98.htm,1,0,2,0,2,0,0,0,0,0,0,0
Ryan Smith,/players/S/SmitRy00.htm,0,0,1,0,3,0,0,0,1,0,0,0
