player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Briean Boddy-Calhoun,/players/B/BoddBr01.htm,0,1,0,0,1,1,0,0,0,0,0,0
James Burgess,/players/B/BurgJa01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Christian Kirksey,/players/K/KirkCh00.htm,0,0,1,0,2,0,0,0,0,0,0,0
Jason McCourty,/players/M/McCoJa99.htm,2,0,0,0,2,1,0,0,0,0,0,0
Jabrill Peppers,/players/P/PeppJa00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Joe Schobert,/players/S/SchoJo00.htm,0,0,1,0,2,0,0,0,1,0,0,0
Vontaze Burfict,/players/B/BurfVo00.htm,0,0,3,0,2,0,0,0,0,0,0,0
Darqueze Dennard,/players/D/DennDa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jordan Evans,/players/E/EvanJo01.htm,1,0,1,0,0,0,0,0,2,0,0,0
George Iloka,/players/I/IlokGe00.htm,0,0,1,0,1,0,1,0,0,0,0,0
Dre Kirkpatrick,/players/K/KirkDr00.htm,4,2,1,0,0,0,2,0,0,0,0,0
Josh Shaw,/players/S/ShawJo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
