player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Sam Acho,/players/A/AchoSa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Adrian Amos,/players/A/AmosAd00.htm,3,1,3,0,1,0,0,0,0,0,0,0
Prince Amukamara,/players/A/AmukPr00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Bryce Callahan,/players/C/CallBr00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Kyle Fuller,/players/F/FullKy00.htm,3,2,1,0,0,0,0,0,0,0,0,0
Eddie Jackson,/players/J/JackEd01.htm,1,0,1,0,0,0,0,0,0,0,0,0
Christian Jones,/players/J/JoneCh05.htm,2,0,4,0,0,0,0,0,0,0,0,0
Pernell McPhee,/players/M/McPhPe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Danny Trevathan,/players/T/TrevDa00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Marlon Humphrey,/players/H/HumpMa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Tony Jefferson,/players/J/JeffTo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Matt Judon,/players/J/JudoMa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Patrick Onwuasor,/players/O/OnwuPa00.htm,0,0,0,0,0,0,0,0,1,0,0,0
Lardarius Webb,/players/W/WebbLa99.htm,0,0,0,0,0,0,0,0,1,0,0,0
