player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jayon Brown,/players/B/BrowJa06.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kevin Byard,/players/B/ByarKe01.htm,2,0,0,1,1,0,0,0,0,0,0,0
Jurrell Casey,/players/C/CaseJu00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Adoree' Jackson,/players/J/JackAd00.htm,3,0,0,0,0,0,0,1,0,0,0,0
Brice McCain,/players/M/McCaBr99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Brian Orakpo,/players/O/OrakBr99.htm,0,0,1,0,1,0,0,0,0,0,0,0
Curtis Riley,/players/R/RileCu00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Logan Ryan,/players/R/RyanLo00.htm,1,0,0,0,1,0,0,0,1,0,0,0
LeShaun Sims,/players/S/SimsLe00.htm,0,0,1,0,3,0,0,0,0,0,0,0
Johnthan Banks,/players/B/BankJo00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Dylan Cole,/players/C/ColeDy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Zach Cunningham,/players/C/CunnZa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Andre Hal,/players/H/HalxAn00.htm,0,0,0,0,0,0,1,0,0,0,0,0
Kareem Jackson,/players/J/JackKa99.htm,1,0,0,0,1,0,0,0,0,0,0,0
Johnathan Joseph,/players/J/JoseJo20.htm,0,0,0,0,0,0,0,1,1,0,0,0
