player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jamal Adams,/players/A/AdamJa00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Juston Burris,/players/B/BurrJu00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Morris Claiborne,/players/C/ClaiMo00.htm,1,0,0,0,2,1,0,0,0,0,1,0
Demario Davis,/players/D/DaviDe00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Dylan Donahue,/players/D/DonaDy00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jordan Jenkins,/players/J/JenkJo01.htm,0,0,2,0,0,0,0,0,0,0,0,0
Darron Lee,/players/L/LeexDa00.htm,2,0,2,0,0,0,0,0,0,0,0,0
Marcus Maye,/players/M/MayeMa00.htm,2,0,1,0,1,0,0,0,0,0,0,0
Darryl Roberts,/players/R/RobeDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Buster Skrine,/players/S/SkriBu00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Muhammad Wilkerson,/players/W/WilkMu00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Tyrell Adams,/players/A/AdamTy00.htm,1,0,0,0,0,0,0,0,0,0,0,0
David Amerson,/players/A/AmerDa00.htm,1,1,0,0,0,0,0,0,0,0,0,0
T.J. Carrie,/players/C/CarrTr00.htm,2,0,0,0,0,0,0,1,0,0,0,0
Gareon Conley,/players/C/ConlGa00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Cory James,/players/J/JameCo00.htm,1,0,2,0,0,0,0,0,0,0,0,0
Karl Joseph,/players/J/JoseKa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Marquel Lee,/players/L/LeexMa01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Nicholas Morrow,/players/M/MorrNi00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Reggie Nelson,/players/N/NelsRe99.htm,0,0,2,0,0,0,0,0,0,0,0,0
