player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Vince Biegel,/players/B/BiegVi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Morgan Burnett,/players/B/BurnMo99.htm,1,0,1,0,2,0,0,0,0,0,0,0
Josh Hawkins,/players/H/HawkJo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Davon House,/players/H/HousDa00.htm,0,0,0,0,0,0,0,0,1,0,0,0
Josh Jones,/players/J/JoneJo06.htm,0,1,1,0,0,0,0,0,0,0,0,0
Blake Martinez,/players/M/MartBl01.htm,0,2,1,0,3,0,0,0,0,0,0,0
Lenzy Pipkins,/players/P/PipkLe00.htm,1,0,0,0,1,0,1,0,0,0,0,0
Jake Ryan,/players/R/RyanJa00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Jamal Agnew,/players/A/AgneJa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Jarrad Davis,/players/D/DaviJa01.htm,2,0,1,0,1,0,0,0,0,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,1,0,0,0,1,0,0,0,0,0,0,0
D.J. Hayden,/players/H/HaydDJ00.htm,0,0,0,0,3,1,0,0,0,0,0,0
Jalen Reeves-Maybin,/players/R/ReevJa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Darius Slay,/players/S/SlayDa00.htm,0,0,0,0,0,1,1,0,0,1,0,0
Tahir Whitehead,/players/W/WhitTa00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Paul Worrilow,/players/W/WorrPa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
