player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Anthony Brown,/players/B/BrowAn02.htm,0,0,1,0,4,1,0,0,0,0,0,0
Nolan Carroll,/players/C/CarrNo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kavon Frazier,/players/F/FrazKa00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Jeff Heath,/players/H/HeatJe00.htm,1,0,0,0,0,0,0,0,0,1,0,0
Sean Lee,/players/L/LeexSe99.htm,0,0,2,0,0,0,0,0,0,0,0,0
Jourdan Lewis,/players/L/LewiJo01.htm,1,0,0,0,2,0,0,0,0,0,0,0
Jaylon Smith,/players/S/SmitJa05.htm,1,0,0,0,0,0,0,0,0,0,0,0
Damien Wilson,/players/W/WilsDa02.htm,1,0,0,0,1,0,0,0,0,0,0,0
Adam Gotsis,/players/G/GotsAd00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Chris Harris,/players/H/HarrCh01.htm,1,0,2,1,3,0,0,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,4,0,0,0,2,0,0,0,0,0,0,0
Will Parks,/players/P/ParkWi01.htm,0,0,2,0,2,0,0,0,0,0,0,0
Bradley Roby,/players/R/RobyBr00.htm,0,0,0,0,2,1,0,0,0,0,0,0
Justin Simmons,/players/S/SimmJu00.htm,1,0,1,0,2,0,0,0,0,0,0,0
Darian Stewart,/players/S/StewDa00.htm,0,0,1,0,2,0,0,0,0,0,0,0
Aqib Talib,/players/T/TaliAq99.htm,1,2,0,0,0,0,0,0,0,0,0,0
