player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Budda Baker,/players/B/BakeBu00.htm,0,0,1,0,1,0,0,0,0,0,1,0
Justin Bethel,/players/B/BethJu00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Deone Bucannon,/players/B/BucaDe00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Karlos Dansby,/players/D/DansKa20.htm,0,0,2,0,1,0,0,0,0,0,0,0
Rodney Gunter,/players/G/GuntRo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,1,0,2,0,0,0,0,0,0,0,0,0
Harlan Miller,/players/M/MillHa00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Patrick Peterson,/players/P/PetePa00.htm,1,0,0,0,2,0,0,0,0,0,0,0
Tramon Williams,/players/W/WillTr99.htm,0,0,1,0,0,1,0,0,0,0,0,0
Shaquill Griffin,/players/G/GrifSh00.htm,1,0,1,1,1,0,0,0,0,0,0,0
Jeremy Lane,/players/L/LaneJe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Byron Maxwell,/players/M/MaxwBy00.htm,1,1,0,0,1,1,0,0,0,0,0,0
Bradley McDougald,/players/M/McDoBr01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jarran Reed,/players/R/ReedJa02.htm,0,0,1,0,0,0,0,0,0,0,0,0
Sheldon Richardson,/players/R/RichSh00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Earl Thomas,/players/T/ThomEa99.htm,0,0,0,1,2,0,0,0,0,0,0,0
Bobby Wagner,/players/W/WagnBo00.htm,0,0,0,0,0,0,1,0,0,0,0,0
K.J. Wright,/players/W/WrigK.00.htm,2,0,1,0,0,0,0,0,0,0,0,0
