player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Zaire Anderson,/players/A/AndeZa01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Shaquil Barrett,/players/B/BarrSh00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Chris Harris,/players/H/HarrCh01.htm,1,0,0,0,0,1,1,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,1,1,1,0,0,0,0,0,0,0,0,0
Bradley Roby,/players/R/RobyBr00.htm,0,0,1,0,2,1,0,0,0,0,0,0
Aqib Talib,/players/T/TaliAq99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Nigel Bradham,/players/B/BradNi00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Rasul Douglas,/players/D/DougRa00.htm,0,0,0,0,0,2,0,0,0,0,1,0
Najee Goode,/players/G/GoodNa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Corey Graham,/players/G/GrahCo99.htm,0,0,0,0,2,0,0,0,0,1,0,0
Kamu Grugier-Hill,/players/G/GrugKa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Malcolm Jenkins,/players/J/JenkMa99.htm,1,0,0,0,0,2,0,0,0,0,0,0
Mychal Kendricks,/players/K/KendMy00.htm,1,2,0,0,1,0,0,0,0,0,0,0
Chris Long,/players/L/LongCh99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Dexter McDougle,/players/M/McDoDe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Rodney McLeod,/players/M/McLeRo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jalen Mills,/players/M/MillJa02.htm,1,0,0,0,0,0,0,0,0,0,0,0
Patrick Robinson,/players/R/RobiPa99.htm,0,1,0,0,1,0,0,0,0,0,1,0
Destiny Vaeao,/players/V/VaeaDe01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Joe Walker,/players/W/WalkJo01.htm,0,0,0,0,0,0,0,0,0,0,1,0
