player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Todd Davis,/players/D/DaviTo01.htm,0,0,1,0,1,0,0,0,0,0,0,0
Adam Gotsis,/players/G/GotsAd00.htm,0,0,0,1,1,0,0,0,0,0,0,0
Chris Harris,/players/H/HarrCh01.htm,1,0,1,0,0,0,0,0,0,0,0,0
Brandon Marshall,/players/M/MarsBr01.htm,0,0,0,0,0,0,0,0,0,0,1,0
Will Parks,/players/P/ParkWi01.htm,0,0,0,0,2,0,0,0,0,0,0,0
Bradley Roby,/players/R/RobyBr00.htm,0,0,1,0,1,1,0,0,0,0,1,0
Justin Simmons,/players/S/SimmJu00.htm,2,0,2,0,0,0,0,0,0,0,0,0
Darian Stewart,/players/S/StewDa00.htm,0,0,0,0,1,0,1,0,0,0,1,0
Walt Aikens,/players/A/AikeWa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kiko Alonso,/players/A/AlonKi00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Stephone Anthony,/players/A/AnthSt00.htm,1,0,2,0,2,0,0,0,0,0,0,0
Xavien Howard,/players/H/HowaXa00.htm,0,0,0,2,1,0,0,0,0,0,0,0
Mike Hull,/players/H/HullMi02.htm,0,0,1,0,0,0,0,0,0,0,0,0
Reshad Jones,/players/J/JoneRe99.htm,0,0,0,0,2,0,0,0,0,0,0,0
Jordan Lucas,/players/L/LucaJo00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Bobby McCain,/players/M/McCaBo01.htm,1,1,0,0,0,0,0,1,0,0,0,0
Jordan Phillips,/players/P/PhilJo01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Alterraun Verner,/players/V/VernAl99.htm,1,1,0,0,0,0,0,0,0,0,0,0
