player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Mike Adams,/players/A/AdamMi21.htm,1,0,1,0,3,0,0,0,0,0,0,0
James Bradberry,/players/B/BradJa00.htm,0,0,1,0,1,0,0,1,0,0,0,0
Jairus Byrd,/players/B/ByrdJa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Wes Horton,/players/H/HortWe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Colin Jones,/players/J/JoneCo01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Luke Kuechly,/players/K/KuecLu00.htm,0,0,3,0,2,0,0,0,0,0,0,0
Captain Munnerlyn,/players/M/MunnCa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Kevon Seymour,/players/S/SeymKe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Shaq Thompson,/players/T/ThomSh01.htm,0,0,0,0,2,0,0,0,0,0,0,0
Daryl Worley,/players/W/WorlDa00.htm,1,0,1,0,2,1,0,0,0,0,0,0
Jarrad Davis,/players/D/DaviJa01.htm,0,0,2,0,2,1,0,0,1,0,0,0
Quandre Diggs,/players/D/DiggQu00.htm,0,0,1,0,1,0,0,0,0,0,0,0
D.J. Hayden,/players/H/HaydDJ00.htm,0,0,0,0,2,1,0,0,0,0,0,0
Miles Killebrew,/players/K/KillMi00.htm,0,0,1,0,0,0,0,0,1,0,0,0
Nevin Lawson,/players/L/LawsNe00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Glover Quin,/players/Q/QuinGl99.htm,0,0,1,0,0,1,0,0,0,0,0,0
Darius Slay,/players/S/SlayDa00.htm,1,0,0,0,3,0,0,0,1,0,1,0
Akeem Spence,/players/S/SpenAk00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Tahir Whitehead,/players/W/WhitTa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Tavon Wilson,/players/W/WilsTa00.htm,2,0,1,0,1,0,1,0,0,0,0,0
Anthony Zettel,/players/Z/ZettAn00.htm,1,0,0,0,0,0,0,0,0,0,0,0
