player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Adrian Colbert,/players/C/ColbAd00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Brock Coyle,/players/C/CoylBr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Reuben Foster,/players/F/FostRe00.htm,1,0,1,0,2,0,0,0,0,0,0,0
Eric Reid,/players/R/ReidEr00.htm,0,0,0,0,2,0,0,0,0,0,0,0
K'Waun Williams,/players/W/WillKW00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Prince Amukamara,/players/A/AmukPr00.htm,0,0,0,0,1,0,0,0,1,0,0,0
Marcus Cooper,/players/C/CoopMa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Kyle Fuller,/players/F/FullKy00.htm,3,1,1,0,0,0,0,0,0,0,0,0
Lamarr Houston,/players/H/HousLa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Eddie Jackson,/players/J/JackEd01.htm,1,0,2,0,1,0,0,0,1,0,0,0
Christian Jones,/players/J/JoneCh05.htm,2,0,2,0,0,0,0,0,1,0,0,0
Chris Prosinski,/players/P/ProsCh00.htm,1,0,2,0,0,0,0,0,0,0,0,0
Danny Trevathan,/players/T/TrevDa00.htm,0,0,2,0,3,0,0,0,0,0,0,0
