player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Budda Baker,/players/B/BakeBu00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Antoine Bethea,/players/B/BethAn20.htm,0,0,2,0,2,0,0,0,0,0,0,0
Deone Bucannon,/players/B/BucaDe00.htm,3,0,0,0,1,0,0,0,0,0,0,0
Karlos Dansby,/players/D/DansKa20.htm,1,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,0,0,0,0,1,1,0,0,0,0,0,0
Patrick Peterson,/players/P/PetePa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Tramon Williams,/players/W/WillTr99.htm,3,0,2,0,3,0,0,0,0,0,0,0
Marqui Christian,/players/C/ChriMa00.htm,0,0,0,0,0,0,1,0,0,0,0,0
Blake Countess,/players/C/CounBl00.htm,0,0,0,0,1,0,0,0,0,0,0,0
John Johnson,/players/J/JohnJo10.htm,2,0,0,0,1,0,0,0,0,0,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,3,0,1,0,0,0,0,0,0,0,0,0
Lamarcus Joyner,/players/J/JoynLa00.htm,0,0,3,0,0,0,0,0,0,0,0,0
Alec Ogletree,/players/O/OgleAl00.htm,1,0,1,1,0,0,0,0,0,0,0,0
Robert Quinn,/players/Q/QuinRo00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Kayvon Webster,/players/W/WebsKa00.htm,0,0,1,0,1,1,0,0,0,0,0,0
