player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
A.J. Bouye,/players/B/BouyA.00.htm,2,0,0,0,1,0,0,0,0,0,0,0
Blair Brown,/players/B/BrowBl00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Barry Church,/players/C/ChurBa99.htm,1,0,0,0,1,0,0,0,2,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Malik Jackson,/players/J/JackMa02.htm,0,0,1,0,0,0,0,0,0,0,0,0
Myles Jack,/players/J/JackMy00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Paul Posluszny,/players/P/PoluPa99.htm,0,0,3,0,0,1,0,0,0,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,0,0,1,0,2,0,0,0,0,0,0,0
Telvin Smith,/players/S/SmitTe01.htm,0,0,2,0,0,0,0,0,0,0,0,0
Budda Baker,/players/B/BakeBu00.htm,1,0,1,0,0,1,0,0,0,0,0,0
Antoine Bethea,/players/B/BethAn20.htm,0,0,1,0,0,0,0,0,0,0,0,0
Josh Bynes,/players/B/ByneJo00.htm,1,0,1,0,2,0,0,0,0,0,0,0
Karlos Dansby,/players/D/DansKa20.htm,0,0,3,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,/players/M/MathTy00.htm,2,0,0,1,0,0,0,0,0,1,0,0
Patrick Peterson,/players/P/PetePa00.htm,2,0,0,0,2,0,0,0,0,0,0,0
Tramon Williams,/players/W/WillTr99.htm,2,0,0,0,2,0,0,0,0,0,0,0
