player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Vonn Bell,/players/B/BellVo00.htm,3,0,1,0,1,0,0,0,0,0,0,0
Rafael Bush,/players/B/BushRa00.htm,1,0,2,0,0,0,0,0,0,0,0,0
Ken Crawley,/players/C/CrawKe02.htm,4,1,0,1,0,0,0,0,0,1,0,0
Jonathan Freeny,/players/F/FreeJo01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,0,0,1,0,2,0,0,0,0,0,0,0
Craig Robertson,/players/R/RobeCr00.htm,0,1,2,1,0,0,0,0,0,0,0,0
Manti Te'o,/players/T/TeoxMa00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa08.htm,2,0,0,0,2,0,0,0,0,0,1,0
P.J. Williams,/players/W/WillP.00.htm,3,1,0,0,0,0,0,0,0,0,0,0
Kwon Alexander,/players/A/AlexKw00.htm,2,0,1,0,1,0,0,0,0,0,0,0
Kendell Beckwith,/players/B/BeckKe00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Chris Conte,/players/C/ContCh00.htm,0,0,0,0,0,0,1,0,0,0,0,0
Lavonte David,/players/D/DaviLa00.htm,1,0,0,0,1,0,1,0,0,0,0,0
Brent Grimes,/players/G/GrimBr20.htm,1,1,0,0,0,0,0,0,0,0,0,0
Robert McClain,/players/M/McClRo98.htm,1,0,1,0,1,0,0,0,0,0,0,0
Clinton McDonald,/players/M/McDoCl99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Ryan Smith,/players/S/SmitRy00.htm,0,0,0,0,2,1,0,0,0,0,1,0
Keith Tandy,/players/T/TandKe00.htm,1,0,0,0,1,0,0,0,0,0,0,0
