player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
James Burgess,/players/B/BurgJa01.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jamie Collins,/players/C/CollJa00.htm,0,0,3,0,0,0,0,0,0,0,0,0
Derrick Kindred,/players/K/KindDe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Christian Kirksey,/players/K/KirkCh00.htm,1,0,4,0,0,0,0,0,0,0,0,0
Jason McCourty,/players/M/McCoJa99.htm,0,1,1,0,1,0,0,0,0,0,0,0
Jamie Meder,/players/M/MedeJa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jabrill Peppers,/players/P/PeppJa00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Joe Schobert,/players/S/SchoJo00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Jamar Taylor,/players/T/TaylJa01.htm,6,0,2,0,0,0,1,0,0,0,0,0
Brandon Carr,/players/C/CarrBr99.htm,2,0,0,1,0,0,0,2,0,0,0,0
Marlon Humphrey,/players/H/HumpMa00.htm,1,0,0,0,0,0,0,1,0,0,0,0
Tony Jefferson,/players/J/JeffTo00.htm,1,0,0,0,0,0,1,0,1,0,0,0
Matt Judon,/players/J/JudoMa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
C.J. Mosley,/players/M/MoslC.00.htm,2,0,2,0,1,0,1,0,0,0,0,0
Jimmy Smith,/players/S/SmitJi03.htm,0,0,0,0,1,0,0,0,0,0,1,0
Lardarius Webb,/players/W/WebbLa99.htm,1,0,1,0,0,0,0,0,1,1,0,0
Eric Weddle,/players/W/WeddEr99.htm,0,0,1,0,0,0,0,0,0,0,0,0
