player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Sam Acho,/players/A/AchoSa00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Adrian Amos,/players/A/AmosAd00.htm,1,0,0,0,3,0,0,0,0,0,0,0
Prince Amukamara,/players/A/AmukPr00.htm,0,0,0,0,1,0,0,0,0,0,1,0
Bryce Callahan,/players/C/CallBr00.htm,0,0,0,1,1,0,0,0,0,0,0,0
Leonard Floyd,/players/F/FloyLe00.htm,0,0,1,0,0,0,1,0,0,0,0,0
Kyle Fuller,/players/F/FullKy00.htm,2,0,0,0,0,0,1,0,1,0,0,0
Eddie Goldman,/players/G/GoldEd00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Christian Jones,/players/J/JoneCh05.htm,1,0,0,0,2,0,0,0,0,0,0,0
Pernell McPhee,/players/M/McPhPe00.htm,1,1,0,0,0,0,0,0,0,0,0,0
Danny Trevathan,/players/T/TrevDa00.htm,3,0,2,0,0,0,0,0,0,0,0,0
Vonn Bell,/players/B/BellVo00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Ken Crawley,/players/C/CrawKe02.htm,0,0,0,0,2,1,0,0,0,0,0,0
A.J. Klein,/players/K/KleiAJ00.htm,0,0,1,0,0,1,0,0,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,1,0,0,0,0,0,0,1,0,0,0,0
Craig Robertson,/players/R/RobeCr00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Manti Te'o,/players/T/TeoxMa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Kenny Vaccaro,/players/V/VaccKe00.htm,0,1,1,0,1,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa08.htm,1,0,1,0,0,0,0,0,0,0,1,0
