player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Nigel Bradham,/players/B/BradNi00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Fletcher Cox,/players/C/CoxxFl00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Vinny Curry,/players/C/CurrVi00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Rasul Douglas,/players/D/DougRa00.htm,0,0,0,1,4,0,0,0,0,0,0,0
Corey Graham,/players/G/GrahCo99.htm,1,0,1,0,0,0,0,0,0,0,0,0
Jordan Hicks,/players/H/HickJo00.htm,2,0,1,0,0,0,0,0,0,0,0,0
Malcolm Jenkins,/players/J/JenkMa99.htm,2,0,0,0,0,0,1,0,0,0,0,0
Timmy Jernigan,/players/J/JernTi00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Rodney McLeod,/players/M/McLeRo00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Jalen Mills,/players/M/MillJa02.htm,1,0,0,0,0,0,1,0,0,0,0,0
Jaylen Watkins,/players/W/WatkJa01.htm,1,0,0,0,1,0,0,0,0,0,0,0
Phillip Gaines,/players/G/GainPh00.htm,1,0,1,0,0,0,0,0,0,0,1,0
Derrick Johnson,/players/J/JohnDe25.htm,1,0,0,0,0,0,0,0,0,0,0,0
Terrance Mitchell,/players/M/MitcTe00.htm,0,0,0,0,2,0,0,0,0,0,1,0
Eric Murray,/players/M/MurrEr00.htm,0,0,2,1,1,0,0,0,0,1,1,0
Marcus Peters,/players/P/PeteMa00.htm,4,0,0,0,0,0,0,0,0,0,0,0
Daniel Sorensen,/players/S/SoreDa01.htm,1,0,2,0,1,0,0,0,0,0,0,0
Ramik Wilson,/players/W/WilsRa00.htm,0,0,0,0,1,0,0,0,1,0,0,0
