player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Tyrell Adams,/players/A/AdamTy00.htm,2,0,3,0,0,0,0,0,0,0,0,0
David Amerson,/players/A/AmerDa00.htm,1,0,0,0,0,0,1,0,0,0,0,0
Denico Autry,/players/A/AutrDe00.htm,0,0,1,0,0,0,0,0,0,0,0,0
T.J. Carrie,/players/C/CarrTr00.htm,1,1,0,0,1,0,0,0,0,0,0,0
Bruce Irvin,/players/I/IrviBr00.htm,0,1,0,0,1,0,0,0,0,0,0,0
Cory James,/players/J/JameCo00.htm,0,0,2,0,0,0,0,0,0,0,0,0
Karl Joseph,/players/J/JoseKa00.htm,3,1,2,0,0,0,0,0,1,0,1,0
Marquel Lee,/players/L/LeexMa01.htm,0,0,1,0,0,0,0,0,0,0,0,0
Dexter McDonald,/players/M/McDoDe02.htm,1,0,0,0,0,0,0,0,0,0,0,0
Reggie Nelson,/players/N/NelsRe99.htm,0,0,3,1,1,0,1,0,0,0,0,0
Sean Smith,/players/S/SmitSe99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jayon Brown,/players/B/BrowJa06.htm,1,0,0,0,1,0,0,0,0,0,0,0
Kevin Byard,/players/B/ByarKe01.htm,3,0,1,0,1,0,0,0,0,0,0,0
Johnathan Cyprien,/players/C/CyprJo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Adoree' Jackson,/players/J/JackAd00.htm,3,2,0,0,0,0,1,0,0,0,0,0
Karl Klug,/players/K/KlugKa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Brice McCain,/players/M/McCaBr99.htm,0,0,0,0,0,0,0,0,0,0,1,0
Logan Ryan,/players/R/RyanLo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Da'Norris Searcy,/players/S/SearDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Tye Smith,/players/S/SmitTy01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Wesley Woodyard,/players/W/WoodWe20.htm,0,0,1,0,0,0,0,0,0,0,0,0
