player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jahleel Addae,/players/A/AddaJa00.htm,2,0,2,0,1,0,0,0,0,0,0,0
Tre Boston,/players/B/BostTr00.htm,1,1,2,0,0,0,0,0,0,0,0,0
Jatavis Brown,/players/B/BrowJa05.htm,1,0,1,1,1,0,0,0,0,0,0,0
Casey Hayward,/players/H/HaywCa00.htm,0,0,0,0,1,0,0,1,0,0,0,0
Desmond King,/players/K/KingDe01.htm,2,0,2,0,0,0,0,0,0,0,0,0
Corey Liuget,/players/L/LiugCo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Denzel Perryman,/players/P/PerrDe00.htm,1,0,1,0,3,0,0,0,0,0,0,0
Korey Toomer,/players/T/ToomKo00.htm,1,0,2,0,0,0,0,0,0,0,0,0
Trevor Williams,/players/W/WillTr05.htm,0,0,1,0,1,0,0,0,0,0,1,0
A.J. Bouye,/players/B/BouyA.00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Barry Church,/players/C/ChurBa99.htm,0,0,0,0,1,0,0,0,0,1,0,0
Aaron Colvin,/players/C/ColvAa00.htm,2,1,0,0,0,0,0,0,0,0,0,0
Marcell Dareus,/players/D/DareMa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,0,0,0,0,1,0,0,0,1,0,0,0
Myles Jack,/players/J/JackMy00.htm,0,0,1,0,3,0,0,0,1,0,0,0
Paul Posluszny,/players/P/PoluPa99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,2,1,0,0,1,0,0,1,0,0,0,0
Telvin Smith,/players/S/SmitTe01.htm,1,0,1,0,0,0,0,0,1,0,0,0
