player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jahleel Addae,/players/A/AddaJa00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Tre Boston,/players/B/BostTr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Casey Hayward,/players/H/HaywCa00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Rayshawn Jenkins,/players/J/JenkRa00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Desmond King,/players/K/KingDe01.htm,0,0,0,0,3,0,0,0,0,0,0,0
Denzel Perryman,/players/P/PerrDe00.htm,0,0,3,0,0,0,0,0,0,0,0,0
Adrian Phillips,/players/P/PhilAd00.htm,1,0,3,0,0,0,0,0,0,0,0,0
Trevor Williams,/players/W/WillTr05.htm,2,0,0,0,0,0,1,0,1,0,0,0
Anthony Brown,/players/B/BrowAn02.htm,2,0,1,0,0,0,0,0,0,1,0,0
Justin Durant,/players/D/DuraJu99.htm,0,0,1,0,0,0,0,0,0,0,0,0
Jeff Heath,/players/H/HeatJe00.htm,0,0,1,0,0,0,0,0,0,0,1,0
Anthony Hitchens,/players/H/HitcAn00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Byron Jones,/players/J/JoneBy00.htm,0,0,3,0,0,0,0,0,0,0,1,0
Demarcus Lawrence,/players/L/LawrDe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Jourdan Lewis,/players/L/LewiJo01.htm,0,0,0,0,2,0,0,0,0,0,0,0
Lewis Neal,/players/N/NealLe00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Orlando Scandrick,/players/S/ScanOr99.htm,1,0,2,0,0,0,0,0,0,0,1,0
Damien Wilson,/players/W/WilsDa02.htm,1,0,0,0,1,0,0,0,0,0,0,0
Xavier Woods,/players/W/WoodXa00.htm,2,0,1,0,0,0,0,0,1,0,0,0
