player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Kwon Alexander,/players/A/AlexKw00.htm,2,0,1,0,2,0,0,0,0,0,0,0
Chris Conte,/players/C/ContCh00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Lavonte David,/players/D/DaviLa00.htm,1,0,0,0,0,1,0,0,0,0,0,0
Justin Evans,/players/E/EvanJu00.htm,2,0,0,0,2,0,0,0,0,0,0,0
Robert McClain,/players/M/McClRo98.htm,4,0,0,0,0,0,0,0,0,0,1,0
Clinton McDonald,/players/M/McDoCl99.htm,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Smith,/players/S/SmitRy00.htm,0,0,0,0,6,0,0,0,0,0,0,0
T.J. Ward,/players/W/WardT.99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Vonn Bell,/players/B/BellVo00.htm,1,1,1,0,1,0,0,0,0,0,0,0
Ken Crawley,/players/C/CrawKe02.htm,2,0,0,0,0,0,0,0,0,0,0,0
A.J. Klein,/players/K/KleiAJ00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Marshon Lattimore,/players/L/LattMa01.htm,0,0,0,0,4,0,0,0,0,0,0,0
Craig Robertson,/players/R/RobeCr00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Marcus Williams,/players/W/WillMa08.htm,1,0,0,0,2,0,0,1,0,0,0,0
P.J. Williams,/players/W/WillP.00.htm,1,0,0,0,0,1,0,0,0,0,0,0
