player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Mark Barron,/players/B/BarrMa00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Blake Countess,/players/C/CounBl00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Samson Ebukam,/players/E/EbukSa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Dominique Hatfield,/players/H/HatfDo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
John Johnson,/players/J/JohnJo10.htm,3,0,0,0,1,0,0,0,0,0,0,0
Trumaine Johnson,/players/J/JohnTr05.htm,4,0,0,0,1,0,0,0,0,0,0,0
Lamarcus Joyner,/players/J/JoynLa00.htm,0,0,0,0,1,0,0,0,0,1,0,0
Alec Ogletree,/players/O/OgleAl00.htm,1,0,0,1,3,0,0,0,0,0,1,0
Robert Quinn,/players/Q/QuinRo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nickell Robey-Coleman,/players/R/RobeNi00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Kayvon Webster,/players/W/WebsKa00.htm,1,0,0,0,3,0,0,0,0,0,0,0
Mackensie Alexander,/players/A/AlexMa01.htm,1,0,0,0,1,0,0,0,0,1,0,0
Tramaine Brock,/players/B/BrocTr00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Anthony Harris,/players/H/HarrAn01.htm,0,0,3,0,1,1,0,0,0,0,0,0
Linval Joseph,/players/J/JoseLi99.htm,0,0,0,0,1,0,0,0,0,0,0,0
Emmanuel Lamur,/players/L/LamuEm00.htm,2,0,0,0,0,0,0,0,0,0,0,0
Terence Newman,/players/N/NewmTe20.htm,1,0,0,0,2,0,0,0,0,0,0,0
Xavier Rhodes,/players/R/RhodXa00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Marcus Sherels,/players/S/SherMa20.htm,0,0,0,0,1,0,0,0,0,0,0,0
Harrison Smith,/players/S/SmitHa00.htm,0,1,1,0,1,0,0,0,0,1,0,0
Trae Waynes,/players/W/WaynTr00.htm,2,0,0,0,0,0,0,0,1,0,0,0
