player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Zach Cunningham,/players/C/CunnZa00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Brandon Dunn,/players/D/DunnBr00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Marcus Gilchrist,/players/G/GilcMa00.htm,1,0,0,0,0,0,0,0,0,0,2,0
Andre Hal,/players/H/HalxAn00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Kareem Jackson,/players/J/JackKa99.htm,0,0,1,0,1,1,1,0,0,0,0,0
Kevin Johnson,/players/J/JohnKe04.htm,0,0,0,0,1,0,0,0,0,0,0,0
Johnathan Joseph,/players/J/JoseJo20.htm,0,0,2,0,0,0,0,0,0,0,0,0
Benardrick McKinney,/players/M/McKiBe00.htm,1,0,0,0,0,0,0,0,1,0,0,0
Carlos Watkins,/players/W/WatkCa00.htm,2,0,0,0,0,0,0,0,0,0,0,0
A.J. Bouye,/players/B/BouyA.00.htm,3,0,0,0,0,0,0,0,0,0,0,0
Calais Campbell,/players/C/CampCa99.htm,0,0,0,1,1,0,0,0,0,0,0,0
Aaron Colvin,/players/C/ColvAa00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Myles Jack,/players/J/JackMy00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,0,0,0,0,2,0,0,0,0,0,1,0
Telvin Smith,/players/S/SmitTe01.htm,0,0,1,0,0,0,0,0,0,0,0,0
