player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Derek Barnett,/players/B/BarnDe01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Nigel Bradham,/players/B/BradNi00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Rasul Douglas,/players/D/DougRa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jordan Hicks,/players/H/HickJo00.htm,4,0,3,0,0,0,0,0,0,0,0,0
Malcolm Jenkins,/players/J/JenkMa99.htm,1,0,1,0,3,0,0,0,0,0,0,0
Mychal Kendricks,/players/K/KendMy00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Jalen Mills,/players/M/MillJa02.htm,2,0,2,0,0,0,0,1,0,0,0,0
Patrick Robinson,/players/R/RobiPa99.htm,2,0,0,0,1,0,0,0,0,1,0,0
Jahleel Addae,/players/A/AddaJa00.htm,0,0,3,1,3,0,0,0,0,0,0,0
Tre Boston,/players/B/BostTr00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Jatavis Brown,/players/B/BrowJa05.htm,1,0,0,0,0,0,1,0,0,0,0,0
Nigel Harris,/players/H/HarrNi00.htm,0,0,1,0,0,0,0,0,0,0,0,0
Casey Hayward,/players/H/HaywCa00.htm,0,1,0,1,1,1,0,2,0,0,0,0
Desmond King,/players/K/KingDe01.htm,1,1,0,0,0,0,1,0,0,0,0,0
Hayes Pullard,/players/P/PullHa00.htm,0,0,2,0,1,0,0,0,0,0,0,0
Trevor Williams,/players/W/WillTr05.htm,0,0,0,0,2,0,0,0,0,1,0,0
