player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Jayon Brown,/players/B/BrowJa06.htm,1,0,1,0,0,0,0,0,0,0,0,0
Kevin Byard,/players/B/ByarKe01.htm,1,0,2,0,0,0,1,0,0,0,0,0
Johnathan Cyprien,/players/C/CyprJo00.htm,1,0,1,0,0,0,1,0,0,0,0,0
Adoree' Jackson,/players/J/JackAd00.htm,1,1,1,0,6,0,0,1,0,0,0,0
Brice McCain,/players/M/McCaBr99.htm,2,0,0,0,0,0,0,0,0,0,0,0
Logan Ryan,/players/R/RyanLo00.htm,1,0,0,0,0,0,1,0,0,0,0,0
LeShaun Sims,/players/S/SimsLe00.htm,1,0,1,0,3,0,0,0,0,0,0,0
Erik Walden,/players/W/WaldEr99.htm,2,0,0,0,0,0,0,0,0,0,0,0
Avery Williamson,/players/W/WillAv00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Wesley Woodyard,/players/W/WoodWe20.htm,3,0,0,0,2,0,0,0,0,0,0,0
Adrian Colbert,/players/C/ColbAd00.htm,1,0,1,0,0,0,1,0,0,0,0,0
Brock Coyle,/players/C/CoylBr00.htm,1,0,1,0,0,0,0,0,0,0,0,0
Reuben Foster,/players/F/FostRe00.htm,1,0,1,0,2,0,0,0,0,0,0,0
Dontae Johnson,/players/J/JohnDo02.htm,0,0,0,0,5,0,0,0,0,0,0,0
Eric Reid,/players/R/ReidEr00.htm,0,0,0,0,1,0,0,0,0,0,0,0
K'Waun Williams,/players/W/WillKW00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Ahkello Witherspoon,/players/W/WithAh00.htm,3,1,0,0,0,0,0,0,0,0,0,0
