player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
A.J. Bouye,/players/B/BouyA.00.htm,1,0,0,0,0,1,0,0,0,0,1,0
Barry Church,/players/C/ChurBa99.htm,0,0,2,0,0,0,0,0,0,0,0,0
Aaron Colvin,/players/C/ColvAa00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Dante Fowler,/players/F/FowlDa00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Tashaun Gipson,/players/G/GipsTa00.htm,1,1,1,0,1,0,0,0,0,0,0,0
Myles Jack,/players/J/JackMy00.htm,2,0,1,0,1,0,0,0,0,0,0,0
Jalen Ramsey,/players/R/RamsJa00.htm,1,1,0,0,3,0,0,0,0,0,0,0
Telvin Smith,/players/S/SmitTe01.htm,1,0,2,0,1,0,1,0,0,0,0,0
Jamal Adams,/players/A/AdamJa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Morris Claiborne,/players/C/ClaiMo00.htm,1,0,0,0,0,0,0,0,0,0,0,0
Demario Davis,/players/D/DaviDe00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Jordan Jenkins,/players/J/JenkJo01.htm,0,0,0,0,1,0,0,0,0,0,0,0
Darron Lee,/players/L/LeexDa00.htm,1,0,1,0,1,0,0,0,0,0,0,0
Marcus Maye,/players/M/MayeMa00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Rontez Miles,/players/M/MileRo00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Darryl Roberts,/players/R/RobeDa00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Buster Skrine,/players/S/SkriBu00.htm,1,0,0,0,1,0,0,0,0,0,0,0
Julian Stanford,/players/S/StanJu00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Leonard Williams,/players/W/WillLe02.htm,0,0,0,0,1,0,0,0,0,0,0,0
