player_name,player_link,short_r__tckl,short_r__dfnd,short_mid__tckl,short_mid__dfnd,short_l__tckl,short_l__dfnd,deep_r__tckl,deep_r__dfnd,deep_mid__tckl,deep_mid__dfnd,deep_l__tckl,deep_l__dfnd
Malcolm Butler,/players/B/ButlMa01.htm,1,0,0,0,2,0,0,0,0,0,0,0
Patrick Chung,/players/C/ChunPa99.htm,1,0,1,0,1,0,0,0,0,0,0,0
Stephon Gilmore,/players/G/GilmSt00.htm,0,1,0,0,2,1,0,0,0,0,0,0
Jonathan Jones,/players/J/JoneJo03.htm,0,0,1,0,1,0,0,0,0,0,0,0
Devin McCourty,/players/M/McCoDe99.htm,0,0,1,1,1,0,0,0,0,0,0,0
Jordan Richards,/players/R/RichJo00.htm,0,0,0,0,2,0,0,0,0,0,0,0
Elandon Roberts,/players/R/RobeEl00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Preston Brown,/players/B/BrowPr00.htm,0,0,1,0,2,1,0,0,0,0,1,0
Deandre Coleman,/players/C/ColeDe01.htm,0,0,0,0,1,0,0,0,0,0,0,0
E.J. Gaines,/players/G/GainE.00.htm,0,0,0,0,1,0,0,0,0,0,0,0
Ramon Humber,/players/H/HumbRa00.htm,1,0,2,0,1,0,0,0,0,0,0,0
Micah Hyde,/players/H/HydeMi00.htm,1,0,1,1,4,0,0,0,0,0,1,0
Lafayette Pitts,/players/P/PittLa00.htm,0,0,1,0,1,0,0,0,0,0,0,0
Jordan Poyer,/players/P/PoyeJo00.htm,0,0,1,0,2,0,0,0,0,0,0,0
TreDavious White,/players/W/WhitTr01.htm,2,0,0,0,0,0,1,0,0,0,0,0
